account_id,snapshot_date,usage_count_last_1m,usage_duration_last_1m,error_count_last_1m,active_features_last_1m,usage_count_last_3m,usage_duration_last_3m,error_count_last_3m,active_features_last_3m,usage_count_last_6m,usage_duration_last_6m,error_count_last_6m,active_features_last_6m,usage_trend_3m,usage_trend_pct_3m,error_trend_3m,active_features_drop_3m,label,account_age_days,months_since_first_usage,months_since_last_usage,avg_monthly_usage_6m,usage_mean_prev_6m,usage_std_prev_6m,usage_z_1m,duration_mean_prev_6m,duration_std_prev_6m,duration_z_1m,features_mean_prev_6m,features_z_1m,flag_zero_usage_1m,flag_usage_drop_40pct,flag_feature_collapse,flag_error_spike,flag_recent_inactivity,plan_tier,industry,country,seats,is_trial
A-68f37c,2023-11-30,96,19248,0,3,240,57228,16,7,592,155720,56,12,24.0,0.0995850622406639,-8.0,-4,0,138,10.766666666666667,0.0,98.66666666666667,85.33333333333333,36.29508690350987,0.29388733525109234,26690.666666666668,15548.01920931838,-0.4786890578143467,2.3333333333333335,0.6666666666666665,0,0,0,0,0,Basic,HealthTech,US,4,False
A-68f37c,2023-12-31,48,10404,8,2,244,56632,24,8,572,162008,48,13,-50.0,-0.2040816326530612,0.0,-6,0,169,11.8,0.0,95.33333333333333,88.0,30.110906108363242,-1.3284222841924973,24830.0,13229.093796124762,-1.0904752979478742,2.5,-0.5,0,1,0,0,0,Basic,HealthTech,US,4,False
A-68f37c,2024-01-31,148,70100,8,4,292,99752,16,9,548,179824,52,14,76.0,0.2593856655290102,4.0,-5,1,200,12.833333333333334,0.0,91.33333333333333,80.0,31.622776601683796,2.1503487409144997,21944.8,13148.330205771377,3.6624574560197853,2.4,1.6,0,0,0,0,0,Basic,HealthTech,US,4,False
A-68f37c,2024-02-29,78,24669,0,3,225,85047,12,8,405,127968,24,14,4.5,0.0199115044247787,-6.0,-5,0,229,13.8,0.0,67.5,91.33333333333333,39.6316371938716,-0.33643154663728025,29970.666666666668,22908.29727995223,-0.23142997498443033,2.6666666666666665,0.3333333333333335,0,1,0,0,0,Basic,HealthTech,US,4,False
A-68f37c,2024-03-31,87,25902,6,3,276,103146,12,10,459,145620,30,16,-7.5,-0.0270758122743682,3.0,-7,0,260,14.833333333333334,0.0,76.5,85.66666666666667,38.500216449608004,0.034631839029961226,27066.833333333332,22156.434193404555,-0.05257314074606383,2.6666666666666665,0.3333333333333335,0,1,0,0,0,Basic,HealthTech,US,4,False
A-68f37c,2024-04-30,15,5280,0,1,180,55851,6,7,399,130665,18,14,-67.5,-0.3729281767955801,-3.0,-6,1,290,15.833333333333334,0.0,66.5,92.83333333333333,32.76837906681786,-2.3752572807878733,29550.5,20788.1696332313,-1.167515006229045,3.0,-2.0,0,1,1,0,0,Basic,HealthTech,US,4,False
A-68f37c,2024-05-31,96,33352,2,4,164,54140,6,8,314,110838,14,15,62.0,0.3757575757575757,0.0,-4,1,321,16.866666666666667,0.0,52.333333333333336,78.66666666666667,45.10284543869341,0.3843068609182765,25933.833333333332,23085.52800710147,0.32133406972816,2.6666666666666665,1.3333333333333335,0,0,0,0,0,Basic,HealthTech,US,4,False
A-68f37c,2024-06-30,47,13418,3,4,100,31854,4,8,192,66236,8,16,20.5,0.2029702970297029,2.5,-4,0,351,17.866666666666667,0.0,32.0,78.66666666666667,45.10284543869341,-0.702099072831467,28284.5,22986.444020335115,-0.6467507538878784,2.8333333333333335,1.1666666666666665,0,0,0,0,0,Basic,HealthTech,US,4,False
A-692f18,2024-04-30,28,4552,1,3,127,33599,7,11,284,93292,15,22,-21.5,-0.16796875,-2.0,-8,0,33,15.966666666666667,0.0,47.333333333333336,78.5,45.24046860942092,-1.1162572014832453,28786.833333333332,22546.261565205587,-1.074893647541938,3.1666666666666665,-0.16666666666666652,0,1,0,0,0,Basic,EdTech,US,5,True
A-692f18,2024-05-31,27,9276,3,3,122,35082,6,11,259,80279,17,21,-20.5,-0.1666666666666666,1.5,-8,0,64,17.0,0.0,43.166666666666664,,,,,,,,,0,1,0,0,0,Basic,EdTech,US,5,True
A-692f18,2024-06-30,8,864,1,1,63,14692,5,7,216,63303,13,18,-19.5,-0.3046875,-1.0,-6,0,94,18.0,0.0,36.0,27.5,0.7071067811865476,-27.577125466330504,6914.0,3340.3724343252507,-1.8111752857315488,3.0,-2.0,0,1,1,0,0,Basic,EdTech,US,5,True
A-692f18,2024-07-31,32,14875,4,4,67,25015,8,8,194,58614,15,14,14.5,0.213235294117647,2.0,-4,0,125,19.033333333333335,0.0,32.333333333333336,21.0,11.269427669584644,0.9760920737435598,4897.333333333333,4216.619182868348,2.3662717052653317,2.3333333333333335,1.6666666666666665,0,0,0,0,0,Basic,EdTech,US,5,True
A-692f18,2024-08-31,31,11660,5,4,71,27399,10,9,193,62481,16,17,11.0,0.1527777777777778,2.5,-5,0,156,20.066666666666666,0.0,32.166666666666664,23.75,10.719919153924002,0.6763110075354577,7391.75,6061.494005881169,0.7041580829997636,2.75,1.25,0,0,0,0,0,Basic,EdTech,US,5,True
A-692f18,2024-09-30,30,4890,1,3,93,31425,10,11,156,46117,15,16,-1.5,-0.0159574468085106,-3.5,-8,0,186,21.066666666666666,0.0,26.0,25.2,9.833615815151617,0.4881215213312126,8245.4,5585.684720784016,-0.600714176887577,3.0,0.0,0,1,0,0,0,Basic,EdTech,US,5,True
A-692f18,2024-10-31,40,16602,3,5,101,33152,9,12,168,58167,17,19,9.5,0.0931372549019607,0.0,-7,0,217,22.1,0.0,28.0,26.0,9.011104260855047,1.5536384932508898,7686.166666666667,5180.381314793986,1.7210766524368912,3.0,2.0,0,1,0,0,0,Basic,EdTech,US,5,True
A-692f18,2024-11-30,8,1560,0,1,78,23052,4,9,149,50451,14,18,-27.0,-0.3417721518987341,-2.0,-8,1,247,23.1,0.0,24.833333333333332,28.0,10.714476188783099,-1.866633308150382,9694.5,5994.170826728247,-1.3570684309447556,3.3333333333333335,-2.3333333333333335,0,1,1,0,0,Basic,EdTech,US,5,True
A-69b156,2024-01-31,56,11108,1,5,78,22410,3,8,106,29548,5,11,45.0,0.569620253164557,0.0,-3,0,71,12.166666666666666,0.0,17.666666666666668,24.833333333333332,13.51172330484408,2.306638735627038,8408.5,6866.186590823177,0.3931585551745401,3.0,2.0,0,0,0,0,0,Pro,EdTech,US,7,False
A-69b156,2024-03-31,22,7276,0,2,78,18384,1,6,110,33436,5,10,-6.0,-0.0759493670886076,-0.5,-4,0,131,14.166666666666666,0.0,18.333333333333332,,,,,,,,,0,1,0,0,0,Pro,EdTech,US,7,False
A-69b156,2024-04-30,25,11414,1,2,47,18690,1,4,125,41100,4,11,14.0,0.2916666666666667,1.0,-2,0,161,15.166666666666666,0.0,20.833333333333332,39.0,24.041630560342615,-0.5823232073439398,9192.0,2709.63318550685,0.8200371958333271,3.5,-1.5,0,0,0,0,0,Pro,EdTech,US,7,False
A-69b156,2024-05-31,40,7672,6,4,87,26362,7,8,143,37470,8,10,16.5,0.1875,5.5,-4,0,192,16.2,0.0,23.833333333333332,34.333333333333336,18.823743871327334,0.30103822089611043,9932.666666666666,2305.822485217224,-0.9804166106365642,3.0,1.0,0,0,0,0,0,Pro,EdTech,US,7,False
A-69b156,2024-06-30,19,3500,0,2,84,22586,7,8,162,40970,8,11,-13.5,-0.1588235294117647,-3.5,-6,0,222,17.2,0.0,27.0,35.75,15.628499608087784,-1.071759884075625,9367.5,2195.9504396350417,-2.6719637617610315,3.25,-1.25,0,1,0,0,0,Pro,EdTech,US,7,False
A-69b156,2024-07-31,11,638,1,1,70,11810,7,7,117,30500,8,11,-18.5,-0.2605633802816901,-2.0,-6,0,253,18.233333333333334,0.0,19.5,32.4,15.469324484281788,-1.3833828774075705,8194.0,3240.7036273007134,-2.331592415305822,3.0,-2.0,0,1,1,0,0,Pro,EdTech,US,7,False
A-69b156,2024-08-31,32,9779,1,3,62,13917,2,6,149,40279,9,14,17.0,0.2698412698412698,0.5,-3,0,284,19.266666666666666,0.0,24.833333333333332,28.833333333333332,16.363577440971355,0.19351920352200738,6934.666666666667,4232.877350770592,0.6719621422868683,2.6666666666666665,0.3333333333333335,0,0,0,0,0,Pro,EdTech,US,7,False
A-69b156,2024-12-31,20,6190,2,2,20,6190,2,2,63,16607,4,6,20.0,0.9523809523809524,2.0,0,0,406,23.333333333333332,0.6333333333333333,10.5,24.833333333333332,10.147249216741779,-0.4763195181053973,6713.166666666667,3999.134927289484,-0.130819958828055,2.3333333333333335,-0.3333333333333335,0,0,0,0,0,Pro,EdTech,US,7,False
A-69fad4,2023-08-31,12,2832,1,1,95,26910,6,7,137,39391,8,11,-29.5,-0.3072916666666667,-1.5,-6,0,147,8.0,0.0,22.833333333333332,24.5,10.290772565750345,-1.214680307572055,6532.166666666667,3993.138035012898,-0.926631294309385,2.3333333333333335,-1.3333333333333335,0,1,1,0,0,Basic,FinTech,UK,6,False
A-69fad4,2023-09-30,9,2241,2,1,70,20582,5,6,132,38422,10,11,-21.5,-0.3028169014084507,0.5,-5,0,177,9.0,0.0,22.0,,,,,,,,,0,1,1,0,0,Basic,FinTech,UK,6,False
A-69fad4,2023-10-31,26,6150,0,2,47,11223,3,4,139,40566,8,10,15.5,0.3229166666666667,-1.5,-2,0,208,10.033333333333333,0.0,23.166666666666668,10.5,2.1213203435596424,7.30676662781817,2536.5,417.9001076812496,8.646803207118024,1.0,1.0,0,0,0,0,0,Basic,FinTech,UK,6,False
A-69fad4,2023-11-30,17,4047,1,2,52,12438,3,4,147,39348,9,10,-0.5,-0.0094339622641509,0.0,-2,0,238,11.033333333333333,0.0,24.5,15.666666666666666,9.073771725877465,0.1469436554797989,3741.0,2107.0787835294627,0.14522475488183215,1.3333333333333333,0.6666666666666667,0,1,0,0,0,Basic,FinTech,UK,6,False
A-69fad4,2023-12-31,36,16676,2,3,79,26873,3,6,149,47455,8,12,14.5,0.18125,1.5,-3,0,269,12.066666666666666,0.0,24.833333333333332,16.0,7.438637868140466,2.6886639282435905,3817.5,1727.2124941650925,7.444654341023015,1.5,1.5,0,0,0,0,0,Basic,FinTech,UK,6,False
A-69fad4,2024-01-31,12,5160,4,1,65,25883,7,6,112,37106,10,9,-14.5,-0.2196969696969697,2.5,-5,0,300,13.1,0.0,18.666666666666668,20.0,11.022703842524301,-0.7257746727588078,6389.2,5941.855913769704,-0.20687139130125498,1.8,-0.8,0,1,1,0,0,Basic,FinTech,UK,6,False
A-69fad4,2024-02-29,7,1099,0,1,55,22935,6,5,107,35373,9,9,-17.0,-0.3035714285714285,-3.0,-4,0,329,14.066666666666666,0.0,17.833333333333332,18.666666666666668,10.385887861259945,-1.1233190362920318,6184.333333333333,5338.196649306456,-0.9526313222352709,1.6666666666666667,-0.6666666666666667,0,1,1,0,0,Basic,FinTech,UK,6,False
A-69fad4,2024-03-31,13,5889,0,1,32,12148,4,3,111,39021,7,9,3.5,0.106060606060606,-2.0,-2,0,360,15.1,0.0,18.5,17.833333333333332,11.19672571186178,-0.43167377910661275,5895.5,5596.492571244958,-0.001161441727312543,1.6666666666666667,-0.6666666666666667,0,0,1,0,0,Basic,FinTech,UK,6,False
A-6a4e2d,2023-06-30,22,5029,0,2,54,15809,1,5,105,28588,6,10,6.0,0.109090909090909,-0.5,-3,0,84,5.566666666666666,0.0,17.5,18.5,10.672394295564608,0.3279488721200743,6503.5,5310.9384010737695,-0.27763455125449205,1.6666666666666667,0.33333333333333326,0,0,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2023-07-31,41,9922,1,4,86,21537,2,7,126,35110,7,9,18.5,0.2126436781609195,0.5,-3,0,115,6.6,0.0,21.0,,,,,,,,,0,0,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2023-08-31,16,3600,0,1,79,18551,1,7,135,37863,7,10,-15.5,-0.19375,-0.5,-6,0,146,7.633333333333334,0.0,22.5,31.5,13.435028842544403,-1.15370045185285,7475.5,3459.873480345777,-1.1201276638857205,3.0,-2.0,0,1,1,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2023-09-30,25,995,0,2,82,14517,1,7,136,30326,2,11,-3.5,-0.0421686746987951,-0.5,-5,0,176,8.633333333333333,0.0,22.666666666666668,26.333333333333332,13.051181300301261,-0.10216188101997126,6183.666666666667,3315.3977639694053,-1.56502086159624,2.3333333333333335,-0.3333333333333335,0,1,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2023-10-31,46,15767,0,3,87,20362,0,6,173,41899,2,12,25.5,0.2897727272727273,0.0,-3,0,207,9.666666666666666,0.0,28.833333333333332,26.0,10.677078252031311,1.873171447724808,4886.5,3749.463117123126,2.9018821247790987,2.25,0.75,0,0,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2023-12-31,18,3118,5,2,64,18885,5,5,146,33402,6,11,-5.0,-0.0769230769230769,5.0,-3,0,268,11.7,0.0,24.333333333333332,30.0,12.864680330268607,-0.9327864166962189,7062.6,5849.864212099285,-0.6743062499069756,2.4,-0.3999999999999999,0,1,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2024-01-31,32,11291,3,3,50,14409,8,4,137,34771,8,9,23.0,0.4509803921568627,0.5,-1,0,299,12.733333333333333,0.0,22.833333333333332,28.0,12.505998560690786,0.31984648492815515,6405.166666666667,5474.489982333209,0.8924727870921292,2.3333333333333335,0.6666666666666665,0,0,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2024-02-29,30,9112,0,3,80,23521,8,7,151,40283,8,11,5.0,0.0617283950617283,-4.0,-4,0,328,13.7,0.0,25.166666666666668,29.666666666666668,12.209286083414815,0.027301621385095825,7448.833333333333,5749.648595059237,0.2892640548166001,2.5,0.5,0,1,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2024-03-31,35,13656,1,4,97,34059,4,9,161,52944,9,12,4.0,0.0408163265306122,-0.5,-5,0,359,14.733333333333333,0.0,26.833333333333332,27.833333333333332,10.925505327748764,0.6559573947126516,7313.833333333333,5689.156612949468,1.11478152159075,2.3333333333333335,1.6666666666666665,0,1,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2024-04-30,17,8492,0,2,82,31260,1,8,132,45669,9,12,-15.5,-0.1867469879518072,-0.5,-6,0,389,15.733333333333333,0.0,22.0,31.0,9.465727652959384,-1.4790197895249209,8989.833333333334,5855.069236709901,-0.08502603694709714,2.8333333333333335,-0.8333333333333335,0,1,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2024-05-31,49,17144,5,5,101,39292,6,10,181,62813,14,15,23.0,0.2254901960784313,4.5,-5,0,420,16.766666666666666,0.0,30.166666666666668,29.666666666666668,10.93008081702357,1.768818720388874,10239.333333333334,4435.5868908935445,1.5566523292071222,2.8333333333333335,2.1666666666666665,0,0,0,0,0,Pro,EdTech,UK,9,False
A-6a4e2d,2024-06-30,35,8001,4,2,101,33637,9,9,198,67696,13,14,2.0,0.0196078431372549,1.5,-7,1,450,17.766666666666666,0.0,33.0,30.166666666666668,11.856081421222893,0.40766698152177655,10468.833333333334,4799.4886567911235,-0.514186720563917,3.1666666666666665,-1.1666666666666665,0,1,0,0,0,Pro,EdTech,UK,9,False
A-6c093d,2023-05-31,22,9114,0,2,50,16494,1,5,123,40362,7,10,8.0,0.1568627450980392,-0.5,-3,0,47,4.8,0.0,20.5,33.0,10.295630140986999,-1.0684143448194159,11282.666666666666,3556.8795125315473,-0.6097104662714439,3.1666666666666665,-1.1666666666666665,0,0,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2023-06-30,10,3260,0,1,42,12554,1,4,133,43622,7,11,-6.0,-0.1395348837209302,-0.5,-3,0,77,5.8,0.0,22.166666666666668,,,,,,,,,0,1,1,0,0,Basic,DevTools,US,7,True
A-6c093d,2023-07-31,28,8229,0,2,60,20603,0,5,121,39101,3,10,12.0,0.1967213114754098,0.0,-3,0,108,6.833333333333333,0.0,20.166666666666668,16.0,8.48528137423857,1.4142133957064482,6187.0,4139.403097066049,0.493307839711004,1.5,0.5,0,0,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2023-08-31,59,17858,5,5,97,29347,5,7,147,45841,6,10,40.0,0.4081632653061224,5.0,-2,0,139,7.866666666666666,0.0,24.5,20.0,9.16515138991168,4.255248395316189,6867.666666666667,3155.51110492949,3.4829011733413027,1.6666666666666667,3.333333333333333,0,0,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2023-09-30,13,1625,0,1,100,27712,5,7,142,40266,6,10,-30.5,-0.3019801980198019,-2.5,-6,0,169,8.866666666666667,0.0,23.666666666666668,29.75,20.886598574205422,-0.8019495916743647,9615.25,6069.18640209158,-1.3165273678082865,2.5,-1.5,0,1,1,0,0,Basic,DevTools,US,7,True
A-6c093d,2023-10-31,34,12259,1,3,106,31742,6,9,166,52345,6,13,-2.0,-0.0186915887850467,-1.5,-6,0,200,9.9,0.0,27.666666666666668,26.4,19.578048932414077,0.3881898363849397,8017.2,6355.712918312154,0.6673995590818894,2.2,0.7999999999999998,0,1,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2023-11-30,6,3258,0,1,53,17142,1,5,150,46489,6,11,-17.5,-0.324074074074074,-0.5,-4,0,230,10.9,0.0,25.0,27.666666666666668,17.78388783890257,-1.2183312020749058,8724.166666666666,5942.632461011422,-0.9198224358664973,2.3333333333333335,-1.3333333333333335,0,1,1,0,0,Basic,DevTools,US,7,True
A-6c093d,2023-12-31,20,9749,0,2,60,25266,1,5,160,52978,6,11,0.0,0.0,-0.5,-3,0,261,11.933333333333334,0.0,26.666666666666668,25.0,19.879637823662684,-0.25151362378115805,7748.166666666667,6333.813303742593,0.3158971123817561,2.1666666666666665,-0.16666666666666652,0,1,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-01-31,60,22627,5,7,86,35634,5,9,192,67376,11,14,47.0,0.5402298850574713,5.0,-2,0,292,12.966666666666667,0.0,32.0,26.666666666666668,18.75810935746635,1.7770091282177343,8829.666666666666,5956.975664434653,2.316164125596878,2.3333333333333335,4.666666666666666,0,0,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-02-29,33,10768,0,3,113,43144,5,11,166,60286,6,13,-7.0,-0.0614035087719298,-2.5,-8,0,321,13.933333333333334,0.0,27.666666666666668,32.0,23.22929185317538,0.04304909350106638,11229.333333333334,8159.448527116687,-0.05653976880222027,3.1666666666666665,-0.16666666666666652,0,1,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-03-31,73,26420,2,5,166,59815,7,13,226,85081,8,17,26.5,0.1586826347305389,-0.5,-8,0,352,14.966666666666667,0.0,37.666666666666664,27.666666666666668,19.27347054027029,2.3521104248714697,10047.666666666666,7493.71191511034,2.1848095465393205,2.8333333333333335,2.1666666666666665,0,0,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-04-30,38,11950,0,3,144,49138,2,10,230,84772,7,17,-15.0,-0.1034482758620689,-1.0,-7,0,382,15.966666666666667,0.0,38.333333333333336,37.666666666666664,24.88908730079644,0.013392749838999494,14180.166666666666,8665.162881715882,-0.25737158052909853,3.5,-0.5,0,1,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-05-31,9,5175,0,1,120,43545,2,9,233,86689,7,17,-46.5,-0.384297520661157,-1.0,-8,0,413,17.0,0.0,38.833333333333336,38.333333333333336,24.824718863799177,-1.1816178991855966,14128.666666666666,8679.770588366186,-1.0315556816255071,3.5,-2.5,0,1,1,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-07-31,8,3400,0,1,17,8575,0,2,161,57713,2,12,3.5,0.1944444444444444,0.0,-1,0,474,19.033333333333335,0.0,26.833333333333332,38.833333333333336,24.06172617803358,-1.281426437312517,14448.166666666666,8222.8505864248,-1.3435932647934306,3.5,-2.5,0,0,1,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-08-31,21,7060,1,3,29,10460,1,4,149,54005,3,12,17.0,0.5666666666666667,1.0,-1,0,505,20.066666666666666,0.0,24.833333333333332,36.833333333333336,26.331856498672224,-0.6012995222282259,13390.0,9288.034000799094,-0.681522052866503,3.3333333333333335,-0.3333333333333335,0,0,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-09-30,20,3553,0,3,49,14013,1,6,96,31138,1,9,5.5,0.11,-0.5,-3,0,535,21.066666666666666,0.0,16.0,30.333333333333332,24.196418467753993,-0.4270604312801043,10795.5,8314.998827420244,-0.8710163584443935,2.6666666666666665,0.3333333333333335,0,0,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-10-31,39,4899,2,3,80,15512,3,7,97,24087,3,9,18.5,0.228395061728395,1.5,-4,0,566,22.1,0.0,16.166666666666668,28.166666666666668,24.490134067960238,0.4423549851101589,9593.0,8825.792202403138,-0.5318502738133852,2.6666666666666665,0.3333333333333335,0,0,0,0,0,Basic,DevTools,US,7,True
A-6c093d,2024-11-30,10,1300,0,1,69,9752,2,6,98,20212,3,9,-19.5,-0.2785714285714286,-1.0,-5,0,596,23.1,0.0,16.333333333333332,22.5,13.516656391282572,-0.9247848516203234,6006.166666666667,3198.953167313752,-1.4711583505761057,2.3333333333333335,-1.3333333333333335,0,1,1,0,0,Basic,DevTools,US,7,True
A-6da850,2023-11-30,75,23955,18,3,231,74043,24,8,480,143775,54,12,-3.0,-0.0129310344827586,15.0,-5,0,54,11.1,0.0,80.0,17.833333333333332,11.822295321411437,4.835496007922908,4231.166666666667,1953.5407256227577,10.096453616010095,2.0,1.0,0,1,0,0,0,Pro,FinTech,IN,5,False
A-6da850,2023-12-31,81,11817,6,2,240,68652,30,7,447,119907,51,13,1.5,0.0062240663900414,-6.0,-5,1,85,12.133333333333333,0.0,74.5,,,,,,,,,0,1,0,0,0,Pro,FinTech,IN,5,False
A-6da850,2024-01-31,44,9292,2,3,148,33140,18,8,286,74340,22,13,-8.0,-0.0536912751677852,-6.0,-5,0,116,13.166666666666666,0.0,47.666666666666664,78.0,4.242640687119285,-8.013874964559095,17886.0,8582.862110042313,-1.0012976893737295,2.5,0.5,0,1,0,0,0,Pro,FinTech,IN,5,False
A-6da850,2024-02-29,42,12710,0,2,140,29880,6,7,294,79242,22,13,-7.0,-0.0496453900709219,-3.0,-5,0,145,14.133333333333333,0.0,49.0,66.66666666666667,19.85782801147531,-1.2421633126366665,15021.333333333334,7839.113874241994,-0.29484625049690105,2.6666666666666665,-0.6666666666666665,0,1,0,0,0,Pro,FinTech,IN,5,False
A-6da850,2024-03-31,26,8694,4,2,112,30696,6,7,272,76464,26,13,-17.0,-0.1504424778761062,3.0,-5,0,176,15.166666666666666,0.0,45.333333333333336,60.5,20.371548787463365,-1.6935383100421388,14443.5,6504.10406333314,-0.8839803212142318,2.5,-0.5,0,1,0,0,0,Pro,FinTech,IN,5,False
A-6da850,2024-04-30,96,27162,6,5,164,48566,10,8,312,81706,28,14,62.0,0.3757575757575757,4.0,-3,0,206,16.166666666666668,0.0,52.0,53.6,23.43714999738663,1.8090936054782354,13293.6,6191.83957318017,2.2397867118248524,2.4,2.6,0,0,0,0,0,Pro,FinTech,IN,5,False
A-6da850,2024-06-30,122,33924,2,4,218,61086,8,9,330,91782,14,15,74.0,0.3378995433789954,-1.0,-5,0,267,18.2,0.0,55.0,60.666666666666664,27.185780596971398,2.2560812943544764,15605.0,7920.007676763957,2.3130028082462633,2.8333333333333335,1.1666666666666665,0,0,0,0,0,Pro,FinTech,IN,5,False
A-6da850,2024-07-31,30,1140,0,1,152,35064,2,5,316,83630,12,13,-31.0,-0.2026143790849673,-1.0,-4,0,298,19.233333333333334,0.0,52.666666666666664,68.5,37.103908149950996,-1.0376265165054948,17266.5,10610.677410043148,-1.5198369882790155,3.0,-2.0,0,1,1,0,0,Pro,FinTech,IN,5,False
A-6da850,2024-08-31,54,10684,0,3,206,45748,2,8,328,81604,12,13,-22.0,-0.1062801932367149,-1.0,-5,1,329,20.266666666666666,0.0,54.666666666666664,60.0,39.436024140371956,-0.15214515100452158,15487.0,12444.272626393235,-0.38596068599680855,2.8333333333333335,0.16666666666666652,0,1,0,0,0,Pro,FinTech,IN,5,False
A-6da850,2024-09-30,38,12940,3,4,80,18852,3,7,189,49395,7,14,17.0,0.2098765432098765,3.0,-3,1,359,21.266666666666666,0.0,31.5,61.666666666666664,38.83125888593707,-0.6094746020650663,15719.0,12318.014823826117,-0.22560453445786696,2.8333333333333335,1.1666666666666665,0,0,0,0,0,Pro,FinTech,IN,5,False
A-6dee43,2023-11-30,17,1583,1,2,106,35061,1,8,200,59620,3,14,-27.5,-0.2570093457943925,1.0,-6,0,110,10.866666666666667,0.0,33.333333333333336,61.0,39.26830783214372,-1.1204964336020267,15757.333333333334,12307.131179388096,-1.1517170919507789,3.1666666666666665,-1.1666666666666665,0,1,0,0,0,Basic,FinTech,UK,3,True
A-6e08f3,2023-08-31,35,11155,0,3,52,18265,5,5,97,35943,7,9,26.5,0.5,-2.5,-2,0,185,7.833333333333333,0.0,16.166666666666668,,,,,,,,,0,0,0,0,0,Basic,Cybersecurity,US,8,False
A-6e08f3,2023-09-30,19,5434,0,2,61,17989,3,6,91,29148,6,9,-2.0,-0.032258064516129,-1.5,-4,0,215,8.833333333333334,0.0,15.166666666666666,,,,,,,,,0,1,0,0,0,Basic,Cybersecurity,US,8,False
A-6e08f3,2023-10-31,10,4060,0,1,64,20649,0,6,81,27759,5,8,-17.0,-0.2615384615384615,0.0,-5,0,246,9.866666666666667,0.0,13.5,27.0,11.313708498984761,-1.5026017772089253,8294.5,4045.3578951682384,-1.0467553449376918,2.5,-1.5,0,1,1,0,0,Basic,Cybersecurity,US,8,False
A-6e08f3,2023-11-30,29,5154,0,2,58,14648,0,4,110,32913,5,9,14.5,0.2457627118644068,0.0,-2,0,276,10.866666666666667,0.0,18.333333333333332,21.333333333333332,12.662279942148386,0.6054727976495109,6883.0,3762.905393442679,-0.45948537599523703,2.0,0.0,0,0,0,0,0,Basic,Cybersecurity,US,8,False
A-6e08f3,2023-12-31,19,5357,0,2,58,14571,0,4,119,32560,3,10,-0.5,-0.0084745762711864,0.0,-2,0,307,11.9,0.0,19.833333333333332,23.25,11.026483271348727,-0.38543563799779973,6450.75,3191.7077325469513,-0.34268488574438283,2.0,0.0,0,1,0,0,0,Basic,Cybersecurity,US,8,False
A-6e08f3,2024-01-31,59,19074,0,5,107,29585,0,9,171,50234,0,12,35.0,0.324074074074074,0.0,-4,1,338,12.933333333333334,0.0,28.5,22.4,9.736529155710468,3.7590393512553475,6232.0,2807.0458670994317,4.5749163367590215,2.0,3.0,0,0,0,0,0,Basic,Cybersecurity,US,8,False
A-6e7827,2023-07-31,60,23844,4,3,114,37848,4,6,254,81846,14,12,33.0,0.2869565217391304,4.0,-3,0,127,5.666666666666667,0.0,42.333333333333336,28.5,17.294507798720378,1.8213873759936268,8372.333333333334,5812.896512640377,2.661610546542725,2.5,0.5,0,0,0,0,0,Basic,DevTools,US,1,False
A-6e7827,2023-09-30,27,12246,3,3,57,24168,5,4,114,40764,6,10,12.0,0.2068965517241379,2.0,-1,0,188,7.7,0.0,19.0,,,,,,,,,0,0,0,0,0,Basic,DevTools,US,1,False
A-6e7827,2023-10-31,9,1341,0,1,36,13587,3,4,93,32511,5,8,-4.5,-0.1216216216216216,-1.5,-3,0,219,8.733333333333333,0.0,15.5,43.5,23.33452377915607,-1.4784959336655386,18045.0,8201.024448201579,-2.036818705207767,3.0,-2.0,0,1,1,0,0,Basic,DevTools,US,1,False
A-6e7827,2023-11-30,17,5202,0,1,53,18789,3,5,83,30711,5,6,-1.0,-0.0185185185185185,-1.5,-4,0,249,9.733333333333333,0.0,13.833333333333334,32.0,25.865034312755125,-0.5799334823487705,12477.0,11253.278322337896,-0.646478278681916,2.3333333333333335,-1.3333333333333335,0,1,1,0,0,Basic,DevTools,US,1,False
